date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,daily_total_amount,category_share_of_day,day_of_week,day_of_month,month,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,month_to_date_amount_before_today
2025-06-19,Transportasi & Rutinitas,19200.0,2.0,9600.0,149100.0,0.12877263581488935,3,19,6,25,2025-06,0,0,0,0,11,19200.0,19200.0,19200.0,134400.0,345600.0
2025-06-20,Transportasi & Rutinitas,19200.0,2.0,9600.0,132000.0,0.14545454545454545,4,20,6,25,2025-06,0,0,0,0,10,19200.0,19200.0,19200.0,134400.0,364800.0
2025-06-21,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,5,21,6,25,2025-06,1,0,0,0,9,19200.0,19200.0,19200.0,134400.0,384000.0
2025-06-22,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,6,22,6,25,2025-06,1,0,0,0,8,19200.0,19200.0,19200.0,134400.0,403200.0
2025-06-23,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,0,23,6,26,2025-06,0,0,0,0,7,19200.0,19200.0,19200.0,134400.0,422400.0
2025-06-24,Transportasi & Rutinitas,19200.0,2.0,9600.0,97700.0,0.19651995905834185,1,24,6,26,2025-06,0,0,0,0,6,19200.0,19200.0,19200.0,134400.0,441600.0
2025-06-25,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,2,25,6,26,2025-06,0,0,0,0,5,19200.0,19200.0,19200.0,134400.0,460800.0
2025-06-26,Transportasi & Rutinitas,19200.0,2.0,9600.0,124700.0,0.15396952686447474,3,26,6,26,2025-06,0,0,0,0,4,19200.0,19200.0,19200.0,134400.0,480000.0
2025-06-27,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,4,27,6,26,2025-06,0,0,0,0,3,19200.0,19200.0,19200.0,134400.0,499200.0
2025-06-28,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,5,28,6,26,2025-06,1,0,0,0,2,19200.0,19200.0,19200.0,134400.0,518400.0
2025-06-29,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,6,29,6,26,2025-06,1,0,0,0,1,19200.0,19200.0,19200.0,134400.0,537600.0
